				Closure 1							Closure 2
theta12         theta13         theta14         theta15         s16             theta13         theta14         theta15         s16            
__________________________________________________________________________________________________________________________________________
112.000		1.7924		0.8637		1.4631		544.4894	-3.0377		-1.0326		1.5534		196.6099
113.000		1.7859		0.8618		1.4636		544.3501	-3.0435		-1.0222		1.5557		198.2940
114.000		1.7794		0.8596		1.4643		544.1903	-3.0495		-1.0118		1.5579		199.9841
115.000		1.7727		0.8572		1.4650		544.0092	-3.0557		-1.0014		1.5601		201.6788
116.000		1.7660		0.8545		1.4657		543.8065	-3.0619		-0.9911		1.5623		203.3765
117.000		1.7591		0.8516		1.4666		543.5813	-3.0683		-0.9809		1.5644		205.0756
118.000		1.7523		0.8483		1.4675		543.3332	-3.0748		-0.9707		1.5665		206.7745
119.000		1.7453		0.8448		1.4685		543.0614	-3.0814		-0.9606		1.5686		208.4715
120.000		1.7383		0.8411		1.4695		542.7652	-3.0882		-0.9506		1.5706		210.1649
121.000		1.7311		0.8371		1.4707		542.4440	-3.0950		-0.9407		1.5725		211.8528
122.000		1.7240		0.8328		1.4719		542.0968	-3.1019		-0.9309		1.5745		213.5334
123.000		1.7167		0.8282		1.4731		541.7231	-3.1089		-0.9212		1.5763		215.2049
124.000		1.7095		0.8234		1.4745		541.3219	-3.1160		-0.9117		1.5782		216.8654
125.000		1.7021		0.8183		1.4759		540.8926	-3.1232		-0.9022		1.5799		218.5130
126.000		1.6947		0.8130		1.4774		540.4343	-3.1304		-0.8929		1.5817		220.1458
127.000		1.6873		0.8074		1.4789		539.9463	-3.1377		-0.8838		1.5834		221.7618
128.000		1.6798		0.8015		1.4805		539.4277	3.1381		-0.8748		1.5850		223.3591
129.000		1.6723		0.7955		1.4822		538.8778	3.1307		-0.8660		1.5866		224.9358
130.000		1.6648		0.7891		1.4840		538.2959	3.1232		-0.8573		1.5881		226.4900
131.000		1.6572		0.7825		1.4858		537.6813	3.1157		-0.8488		1.5896		228.0198
132.000		1.6497		0.7757		1.4876		537.0332	3.1082		-0.8405		1.5910		229.5234
133.000		1.6421		0.7687		1.4895		536.3510	3.1006		-0.8324		1.5924		230.9989
134.000		1.6345		0.7614		1.4915		535.6342	3.0931		-0.8245		1.5938		232.4445
135.000		1.6269		0.7540		1.4935		534.8821	3.0855		-0.8168		1.5950		233.8585
136.000		1.6193		0.7463		1.4955		534.0942	3.0779		-0.8094		1.5963		235.2391
137.000		1.6118		0.7384		1.4976		533.2701	3.0703		-0.8021		1.5975		236.5848
138.000		1.6042		0.7303		1.4998		532.4095	3.0627		-0.7951		1.5986		237.8939
139.000		1.5967		0.7220		1.5020		531.5119	3.0551		-0.7883		1.5997		239.1650
140.000		1.5892		0.7135		1.5042		530.5772	3.0476		-0.7817		1.6007		240.3965
141.000		1.5817		0.7048		1.5064		529.6052	3.0401		-0.7753		1.6017		241.5872
142.000		1.5743		0.6960		1.5087		528.5958	3.0326		-0.7693		1.6026		242.7356
143.000		1.5669		0.6870		1.5110		527.5490	3.0251		-0.7634		1.6035		243.8407
144.000		1.5596		0.6779		1.5134		526.4648	3.0177		-0.7578		1.6044		244.9013
145.000		1.5524		0.6686		1.5157		525.3435	3.0103		-0.7525		1.6051		245.9163
146.000		1.5452		0.6591		1.5181		524.1853	3.0029		-0.7474		1.6059		246.8848
147.000		1.5381		0.6496		1.5205		522.9905	2.9956		-0.7426		1.6066		247.8060
148.000		1.5311		0.6399		1.5229		521.7596	2.9884		-0.7380		1.6073		248.6790
149.000		1.5242		0.6301		1.5253		520.4930	2.9812		-0.7337		1.6079		249.5031
150.000		1.5174		0.6202		1.5277		519.1913	2.9741		-0.7297		1.6085		250.2779
151.000		1.5106		0.6102		1.5301		517.8552	2.9671		-0.7260		1.6090		251.0027
152.000		1.5040		0.6001		1.5325		516.4854	2.9601		-0.7225		1.6095		251.6771
153.000		1.4975		0.5899		1.5349		515.0828	2.9532		-0.7192		1.6099		252.3009
154.000		1.4911		0.5797		1.5374		513.6483	2.9464		-0.7163		1.6103		252.8738
155.000		1.4849		0.5694		1.5398		512.1827	2.9397		-0.7136		1.6107		253.3956
156.000		1.4787		0.5590		1.5422		510.6872	2.9330		-0.7112		1.6110		253.8662
157.000		1.4727		0.5486		1.5445		509.1627	2.9265		-0.7090		1.6113		254.2857
158.000		1.4669		0.5381		1.5469		507.6105	2.9200		-0.7071		1.6116		254.6541
159.000		1.4612		0.5277		1.5493		506.0317	2.9136		-0.7055		1.6118		254.9715
160.000		1.4556		0.5171		1.5516		504.4275	2.9073		-0.7041		1.6120		255.2383
161.000		1.4502		0.5066		1.5539		502.7993	2.9010		-0.7030		1.6121		255.4545
162.000		1.4449		0.4961		1.5562		501.1482	2.8949		-0.7022		1.6123		255.6207
163.000		1.4398		0.4855		1.5585		499.4756	2.8889		-0.7016		1.6123		255.7372
164.000		1.4349		0.4750		1.5607		497.7828	2.8829		-0.7012		1.6124		255.8044
165.000		1.4301		0.4644		1.5629		496.0712	2.8771		-0.7011		1.6124		255.8229
166.000		1.4255		0.4539		1.5651		494.3423	2.8713		-0.7013		1.6124		255.7933
167.000		1.4210		0.4434		1.5673		492.5972	2.8656		-0.7017		1.6123		255.7161
168.000		1.4168		0.4329		1.5694		490.8375	2.8601		-0.7023		1.6122		255.5920
169.000		1.4127		0.4225		1.5715		489.0645	2.8546		-0.7032		1.6121		255.4218
170.000		1.4087		0.4121		1.5735		487.2796	2.8492		-0.7043		1.6120		255.2061
171.000		1.4050		0.4017		1.5755		485.4841	2.8439		-0.7056		1.6118		254.9456
172.000		1.4014		0.3914		1.5775		483.6794	2.8387		-0.7072		1.6116		254.6413
173.000		1.3980		0.3811		1.5795		481.8668	2.8336		-0.7090		1.6113		254.2939
174.000		1.3948		0.3709		1.5814		480.0476	2.8286		-0.7110		1.6111		253.9042
175.000		1.3918		0.3607		1.5833		478.2231	2.8237		-0.7132		1.6108		253.4732
176.000		1.3889		0.3506		1.5851		476.3945	2.8189		-0.7156		1.6104		253.0017
177.000		1.3863		0.3406		1.5869		474.5631	2.8142		-0.7183		1.6101		252.4907
178.000		1.3838		0.3306		1.5887		472.7301	2.8095		-0.7211		1.6097		251.9410
179.000		1.3815		0.3207		1.5904		470.8966	2.8050		-0.7241		1.6092		251.3536
180.000		1.3794		0.3109		1.5921		469.0638	2.8005		-0.7274		1.6088		250.7294
181.000		1.3774		0.3012		1.5937		467.2328	2.7961		-0.7308		1.6083		250.0694
182.000		1.3757		0.2915		1.5953		465.4045	2.7919		-0.7344		1.6078		249.3746
183.000		1.3741		0.2820		1.5969		463.5801	2.7877		-0.7382		1.6072		248.6459
